year,country,ISO,"Life expectancy at birth, total (years)",Population growth (annual %),"School enrollment, tertiary (% gross)",Internet Users(%),GDP per capita (current US$),"Inflation, consumer prices (annual %)"
1974,Mexico,MEX,62.459,3.06275963957695,7.67356014251709,,1264.36151351957,23.7840154425787
1973,Mexico,MEX,62.055,3.09805343691442,,,1000.94172298911,12.0819394612939
1972,Mexico,MEX,61.614,3.12192208692318,5.75441980361938,,844.172882275153,4.94369236377868
1971,Mexico,MEX,61.155,3.14815413521128,5.3155198097229,,755.332487709069,5.46902899376842
1970,Mexico,MEX,60.69,3.18178990287892,,,706.313186435303,5.00341205483424
1969,Mexico,MEX,60.25,3.22093094575613,,,666.743385281976,3.36700336711682
1968,Mexico,MEX,59.835,3.26091161121486,,,622.425062823698,2.33395093467026
1967,Mexico,MEX,59.42,3.28740362333177,,,581.729449973271,3.01694847502145
1966,Mexico,MEX,58.981,3.31938456577836,,,550.4698827601,4.21578837738439
1965,Mexico,MEX,58.499,3.34057893693614,,,511.020744474395,3.56803865742935
1964,Mexico,MEX,57.947,3.3250150112167,,,485.800049536121,2.33790317234361
1963,Mexico,MEX,57.31,3.30247612690953,,,424.189633551679,0.594055008461957
1962,Mexico,MEX,56.599,3.26861339665713,,,392.934591017003,1.19898417815083
1961,Mexico,MEX,55.831,3.17840826506028,,,378.212027367914,1.6087596908193
1960,Mexico,MEX,55.017,,,,359.54505933555,4.92751886903111
2022,Ecuador,ECU,,1.13559975243065,,,6391.28248430643,3.46616972213077
2021,Ecuador,ECU,73.67,1.18206337539033,,,5965.13287054416,0.133251386096455
2020,Ecuador,ECU,72.153,1.40190462603926,52.5878105163574,64.59999847,5645.19928965332,-0.338872392562274
2019,Ecuador,ECU,77.297,1.90968326333656,47.9452285766602,61.59999847,6233.25816692363,0.266012515466136
2018,Ecuador,ECU,77.094,1.89090930713133,47.597770690918,57.5,6321.34940071717,-0.224103246005465
2017,Ecuador,ECU,76.972,1.55335626648726,,55.79999924,6246.40425217932,0.417335588666803
2016,Ecuador,ECU,76.763,1.49338987255655,,54.06292343,6079.08873612077,1.72826463324535
2015,Ecuador,ECU,76.789,1.47983523757956,44.8922309875488,48.9404335,6130.58667556768,3.96664623255354
2014,Ecuador,ECU,76.622,1.48359860231919,,45.59038925,6374.6314856366,3.58922016616669
2013,Ecuador,ECU,76.369,1.5324232376039,40.3224487304688,40.2791214,6050.3546113274,2.72177577710365
2012,Ecuador,ECU,76.062,1.60252187198822,39.8166694641113,35.13514709,5678.45572070003,5.1017218095867
2011,Ecuador,ECU,75.743,1.64188311720888,,31.36680794,5202.65645902066,4.47453265795836
2010,Ecuador,ECU,75.43,1.66031048053538,,29.03000069,4640.24634437845,3.55437734567846
2009,Ecuador,ECU,75.184,1.68247933289289,,24.60000038,4240.70259271564,5.15996829181046
2008,Ecuador,ECU,74.983,1.70420581194769,38.7750282287598,18.79999924,4260.43318396471,8.40009593987462
2007,Ecuador,ECU,74.844,1.7181335805958,,10.80000019,3579.03224391806,2.2761847800212
2006,Ecuador,ECU,74.689,1.72111503482542,,7.199999809,3340.84090289849,3.29874846258218
2005,Ecuador,ECU,74.514,1.72443317741318,,5.994255066,3014.3100093159,2.16827701183722
2004,Ecuador,ECU,74.279,1.73957986039204,,4.834442616,2703.56567057465,2.74323198926706
2003,Ecuador,ECU,73.975,1.7486932014909,,4.460228443,2438.34368429156,7.92936487461554
2002,Ecuador,ECU,73.613,1.73709315382378,,4.260797024,2184.209243808,12.4835980082095
2001,Ecuador,ECU,73.24,1.71968558942167,,2.670443773,1904.81367007224,37.6767454518094
2000,Ecuador,ECU,72.839,1.71308817043169,,1.462188482,1451.53088517998,96.0963756926097
1999,Ecuador,ECU,72.463,1.72566651819784,,0.823371649,1582.75860694668,52.2420051858224
1998,Ecuador,ECU,72.045,1.75181516385725,,0.125272766,2293.65582793553,36.0984331623886
1997,Ecuador,ECU,71.681,1.78952275457463,18.536319732666,0.110217959,2349.21868534704,30.6575675722173
1996,Ecuador,ECU,71.362,1.83009674212617,,0.086161278,2142.3286405069,24.4114592150674
1995,Ecuador,ECU,71.041,1.8685590602886,18.0909900665283,0.043833639,2113.2636522054,22.9341344145802
1994,Ecuador,ECU,70.757,1.91125393924022,,0.034833588,2001.17815885333,27.3108817940495
1993,Ecuador,ECU,70.345,1.98316014835116,,0.016400751,1701.159458991,44.9550537592164
1992,Ecuador,ECU,70.117,2.11061272814707,,0.005118035,1657.85872039798,54.6078215093596
1991,Ecuador,ECU,69.625,2.23742019192721,19.8502101898193,0.0,1589.75217357078,48.718080675219
1990,Ecuador,ECU,69.348,2.32006286999306,19.4346294403076,0.0,1458.32687154356,48.5191129963729
1989,Ecuador,ECU,68.749,2.38264315468184,24.663890838623,0.0,1360.4874649822,75.6481901026387
1988,Ecuador,ECU,68.056,2.44095573667987,28.1172294616699,0.0,1309.14384060501,58.2162865413936
1987,Ecuador,ECU,67.3,2.49010341073397,,0.0,1433.33260860995,29.5039972488395
1986,Ecuador,ECU,66.535,2.5159231473228,,0.0,1613.69747872541,23.0302261142618
1985,Ecuador,ECU,65.811,2.53149513848437,31.5890998840332,0.0,1853.09253060359,27.9936107429225
1984,Ecuador,ECU,65.171,2.5491911416887,30.8690395355225,0.0,1874.38263829255,31.2195815120372
1983,Ecuador,ECU,64.528,2.57107471570445,30.3430995941162,0.0,1950.06035379929,48.4182220804491
1982,Ecuador,ECU,64.11,2.59987799633425,32.0938301086426,0.0,2324.82995833234,16.2844880461285
1981,Ecuador,ECU,63.662,2.6293499652804,34.1380615234375,0.0,2611.25421866976,14.0479686718868
1980,Ecuador,ECU,63.191,2.65740570796969,33.2825088500977,0.0,2197.8681603298,11.9092893836134
1979,Ecuador,ECU,62.696,2.6834895720005,31.3247699737549,,1789.23116439117,10.1171908690016
1978,Ecuador,ECU,62.153,2.70793620558164,,,1545.82368636329,13.098138583854
1977,Ecuador,ECU,61.559,2.73213683901066,,,1468.87420572267,12.94441387237
1976,Ecuador,ECU,60.89,2.75605424384648,24.613489151001,,1244.72753216403,10.1746301165654
1975,Ecuador,ECU,60.232,2.77772390852479,20.3910999298096,,1088.08191758235,14.2896742946894
1974,Ecuador,ECU,59.526,2.7978067683364,,,954.875122465054,22.7040816226158
1973,Ecuador,ECU,58.837,2.81913902805976,9.36929035186768,,579.092115198563,12.1281464590342
1972,Ecuador,ECU,58.205,2.83592214277982,7.5207200050354,,487.628965037949,7.52511790034727
1971,Ecuador,ECU,57.633,2.85456946411862,7.08048009872437,,433.671004346013,9.52167078004843
1970,Ecuador,ECU,57.152,2.87922547128411,,,463.772595413305,5.17127612015708
1969,Ecuador,ECU,56.654,2.89927012016043,,,518.95074989539,6.32668144851307
1968,Ecuador,ECU,56.487,2.91235165041049,,,443.242390468776,4.31765612971037
1967,Ecuador,ECU,56.213,2.91722284104371,,,451.289292470508,3.81813815731006
1966,Ecuador,ECU,55.942,2.92476053285096,,,442.033326014093,5.45372692773338
1965,Ecuador,ECU,55.664,2.92908231751735,,,447.234640452114,3.0690706617574
1964,Ecuador,ECU,55.305,2.91573959589449,,,432.958583952709,4.03420453764313
1963,Ecuador,ECU,54.88,2.90020315645222,,,362.380503972013,5.93950905922401
1962,Ecuador,ECU,54.401,2.88173808884545,,,310.445047463093,2.8708853146098
1961,Ecuador,ECU,53.895,2.84659065946803,,,369.114560234365,3.98562050634916
1960,Ecuador,ECU,53.364,,,,448.114881825904,1.67659912611288
2022,Chile,CHL,,0.565514127974157,,,15355.5064965406,11.6438667110559
2021,Chile,CHL,78.944,0.994344898418259,,,16247.4010150765,4.52456838259136
2020,Chile,CHL,79.377,1.36064363430941,91.6693496704102,88.30000305,13165.3863429858,3.04549084804331
2019,Chile,CHL,80.326,1.7913919716665,93.1011276245117,86.09999847,14627.14501648,2.55754475703323
2018,Chile,CHL,80.133,1.79596279901203,90.8963088989258,84.90000153,15795.7081412484,2.43488981353058
2017,Chile,CHL,80.35,1.56205545588869,88.4644165039063,82.32748413,15045.5278507601,2.18271846868523
2016,Chile,CHL,80.079,1.18906102612278,87.1881408691406,83.55858612,13785.6875977318,3.78619355893115
2015,Chile,CHL,79.746,1.02942555374852,85.2667236328125,76.6295929,13569.9481274733,4.3487735321705
2014,Chile,CHL,79.473,1.00681495918115,82.8463821411133,61.11000061,14666.3431168586,4.71867527854671
2013,Chile,CHL,79.339,0.964976309009339,79.9562911987305,58.0,15833.2759194461,1.78955553984587
2012,Chile,CHL,79.023,0.974635115583974,75.9310684204102,55.04999924,15406.4928361503,3.00744840213049
2011,Chile,CHL,79.11,0.991361115471139,72.2767868041992,52.24960709,14628.5724573037,3.34121694259299
2010,Chile,CHL,78.501,1.0090337555584,67.8634262084961,45.0,12767.7820406263,1.41071107954318
2009,Chile,CHL,78.741,1.02694120751704,60.9114990234375,41.56000137,10182.8605646819,0.353045178360941
2008,Chile,CHL,78.484,1.00084678976019,56.7312698364258,37.29999924,10783.1708210632,8.7162687303961
2007,Chile,CHL,77.826,0.980589313160657,53.9566688537598,35.90000153,10461.3660887507,4.40779938398046
2006,Chile,CHL,78.261,0.979795955667856,48.2346687316895,34.49774933,9418.0627175215,3.39201733699404
2005,Chile,CHL,78.016,0.97751001174206,49.368839263916,31.17534637,7561.8305480446,3.05257621387848
2004,Chile,CHL,77.616,0.996674255969576,43.930248260498,28.17790985,6185.51479184893,1.05473871403516
2003,Chile,CHL,77.387,1.04791320216262,43.469539642334,25.47377968,4824.22054120463,2.81017875743615
2002,Chile,CHL,77.445,1.08792963607244,40.3782501220703,22.10000038,4479.17504395379,2.48939816650703
2001,Chile,CHL,76.773,1.11531304820862,,19.10000038,4606.89056424429,3.56910053001465
2000,Chile,CHL,76.87,1.14904172536735,35.3763008117676,16.60000038,5097.11493718915,3.8432729570657
1999,Chile,CHL,76.018,1.19092710984963,35.367618560791,4.103419304,4981.19110628657,3.33687917526016
1998,Chile,CHL,75.669,1.25783584862258,32.0079383850098,1.662322044,5467.5708766888,5.11024954517563
1997,Chile,CHL,75.596,1.31731727694084,30.1098098754883,1.057092547,5788.85994826956,6.13386464357923
1996,Chile,CHL,74.899,1.36875304874354,29.2094898223877,0.683475614,5376.14943272643,7.35911781788773
1995,Chile,CHL,74.609,1.44005433972801,27.4359893798828,0.34698078,5094.50548395194,8.23263034116112
1994,Chile,CHL,74.614,1.50513351154601,26.9255599975586,0.141084507,4011.6941359298,11.4431196444973
1993,Chile,CHL,74.195,1.55570947046153,26.1857204437256,0.07178314,3521.71181417856,12.7277669490964
1992,Chile,CHL,74.135,1.61172337460706,24.0111198425293,0.036548939,3335.06495861957,15.4258064688927
1991,Chile,CHL,73.574,1.62856989207288,21.1590805053711,0.0,2789.80965900781,21.7844124277757
1990,Chile,CHL,72.574,1.61875060800777,,0.0,2481.73974319514,26.0364811362365
1989,Chile,CHL,72.467,1.61427036260872,,0.0,2276.34137924053,17.0279367308961
1988,Chile,CHL,72.456,1.60436988360225,18.9520206451416,0.0,2015.73529463189,14.6843512500821
1987,Chile,CHL,72.54,1.57199694987578,18.097900390625,0.0,1750.65869126169,19.8808457201905
1986,Chile,CHL,71.81,1.51451526079465,17.3016204833984,0.0,1509.53260615366,19.4768379232582
1985,Chile,CHL,71.176,1.45983532243265,15.982569694519,0.0,1436.17691606849,30.7034989096151
1984,Chile,CHL,70.46,1.41971441391823,15.340160369873,0.0,1615.36191511007,19.8602056602626
1983,Chile,CHL,70.011,1.42203507713133,14.6026697158813,0.0,1699.69254336038,27.2571946726204
1982,Chile,CHL,70.299,1.44847785546328,13.0745296478271,0.0,2144.98578684662,9.94102693041837
1981,Chile,CHL,69.909,1.45224171572611,,0.0,2965.37426047676,19.6868327084319
1980,Chile,CHL,68.84,1.45340087643096,12.3678102493286,0.0,2531.57326088891,35.1383405330485
1979,Chile,CHL,68.186,1.48458669591121,11.0130300521851,,1929.007223015,33.3892190102252
1978,Chile,CHL,68.074,1.51884563784502,11.5180597305298,,1435.84128199073,40.0872246313854
1977,Chile,CHL,67.402,1.51547374174754,11.7792501449585,,1273.08768143591,91.9541325565105
1976,Chile,CHL,65.855,1.54204618740693,12.1742401123047,,956.848646978911,211.924302225904
1975,Chile,CHL,66.279,1.58004267962206,13.7978200912476,,716.344600109748,374.735274232635
1974,Chile,CHL,64.901,1.58710124264184,13.652250289917,,1547.79756245588,504.738541215978
1973,Chile,CHL,63.905,1.5848587732904,14.1505002975464,,1632.38944148924,352.810986573029
1972,Chile,CHL,62.281,1.60347055517802,12.6771602630615,,1166.37598635758,77.7957404755205
1971,Chile,CHL,62.732,1.65515686504286,10.4429903030396,,1089.34266414576,20.0522312040536
1970,Chile,CHL,62.491,1.68596543180719,8.42936038970947,,931.167681829696,
1969,Chile,CHL,61.905,1.72135765555135,,,865.756323991867,
1968,Chile,CHL,61.63,1.75619371253748,,,757.68994938785,
1967,Chile,CHL,60.72,1.78087505197986,,,756.691115298228,
1966,Chile,CHL,59.689,1.83644320048543,,,781.778173846124,
1965,Chile,CHL,59.455,1.90679370428949,,,679.197857601545,
1964,Chile,CHL,58.738,1.93404000056661,,,675.699329109792,
1963,Chile,CHL,57.15,1.98215276465322,,,646.030613947796,
1962,Chile,CHL,57.771,2.05469781088844,,,663.816285014931,
1961,Chile,CHL,57.537,2.08711672631441,,,580.813413208573,
1960,Chile,CHL,57.015,,,,504.801137829134,
2022,Bolivia,BOL,,1.1902748132628,,,3523.27373305196,1.74632872945973
2021,Bolivia,BOL,63.63,1.19348671867883,,,3345.19658838387,0.737383721452315
2020,Bolivia,BOL,64.467,1.33973922043111,,59.94010162,3068.81255516456,0.940742153381823
2019,Bolivia,BOL,67.841,1.45750439141779,,47.47481918,3472.38083136442,1.83954504969032
2018,Bolivia,BOL,67.748,1.48747419672442,,44.28614044,3471.0069506501,2.27205987230148
2017,Bolivia,BOL,67.701,1.52010888105833,,43.83227539,3280.0082139387,2.8227580554717
2016,Bolivia,BOL,67.628,1.54728829634713,,39.69751358,3013.50270721666,3.62321431764138
2015,Bolivia,BOL,67.318,1.5731449401483,,37.49000168,2975.64881143063,4.05961041135646
2014,Bolivia,BOL,67.163,1.60331510672219,,34.59999847,3022.46288443562,5.7666007457914
2013,Bolivia,BOL,67.021,1.62957319915505,,36.99000168,2853.79716191598,5.73640023719613
2012,Bolivia,BOL,66.705,1.65463539887486,,35.34000015,2562.46678423329,4.51560291399368
2011,Bolivia,BOL,66.534,1.67782849865133,,30.0,2304.98229547312,9.88446419823887
2010,Bolivia,BOL,66.162,1.69628237644672,,22.39999962,1922.05866181583,2.5032760584424
2009,Bolivia,BOL,65.88,1.71311404940389,,16.79999924,1725.14628617645,3.34645420142012
2008,Bolivia,BOL,65.446,1.72976143588269,,12.5,1687.57856734657,14.0068107702519
2007,Bolivia,BOL,65.027,1.75023288737608,,10.49924469,1351.03515410788,8.70560923578869
2006,Bolivia,BOL,64.779,1.74713275481179,,6.200671196,1200.06809196654,4.28239604802565
2005,Bolivia,BOL,64.386,1.7329882488039,,5.227583885,1018.31366190632,5.39323106890664
2004,Bolivia,BOL,64.004,1.73917027368374,,4.439924717,951.951622939377,4.43738080101724
2003,Bolivia,BOL,63.635,1.74628939852943,,3.50859642,892.355380474993,3.33727499671533
2002,Bolivia,BOL,63.306,1.75107228754869,,3.117192984,888.198576030752,0.928258851611061
2001,Bolivia,BOL,62.843,1.76981723900868,,2.120462418,930.875731258944,1.58965377879568
2000,Bolivia,BOL,62.346,1.80379049207336,,1.442763567,977.329470360318,4.60822998872598
1999,Bolivia,BOL,61.871,1.81906465021901,,0.981815159,981.75292194332,2.15951626835596
1998,Bolivia,BOL,61.332,1.81817024384979,,0.626484036,1025.40943255123,7.67322895675084
1997,Bolivia,BOL,60.752,1.83860984739205,,0.447839022,973.96257045664,4.70844436028193
1996,Bolivia,BOL,60.084,1.86850882962671,,0.196081176,925.849118902379,12.4254866180049
1995,Bolivia,BOL,59.534,1.9021772687113,,0.066807568,856.365112939149,10.1932067630746
1994,Bolivia,BOL,58.989,1.95873086716432,,0.0,777.416092019528,7.87404421467432
1993,Bolivia,BOL,58.418,2.00918364775402,,0.0,760.117622367747,8.52787695688004
1992,Bolivia,BOL,57.629,2.04289956762452,,0.0,763.260674165111,12.060323601829
1991,Bolivia,BOL,57.097,2.07379468212719,,0.0,737.521373292754,21.447069817114
1990,Bolivia,BOL,56.422,2.09408169694284,,0.0,685.942717677007,17.118774604824
1989,Bolivia,BOL,55.772,2.10965105220391,,0.0,678.641318496557,15.1734681125731
1988,Bolivia,BOL,55.156,2.11864797976108,,0.0,675.714831074349,16.0020910549391
1987,Bolivia,BOL,54.492,2.11563058892712,,0.0,652.705759425579,14.5786984489191
1986,Bolivia,BOL,53.929,2.11283174293707,,0.0,607.082666895605,276.335967563202
1985,Bolivia,BOL,53.446,2.11605770951857,,0.0,842.090217420811,11749.6396321439
1984,Bolivia,BOL,52.971,2.12261776942191,,0.0,986.813213853486,1281.34994174486
1983,Bolivia,BOL,52.405,2.13853594637472,,0.0,885.96519075484,275.586283560362
1982,Bolivia,BOL,52.053,2.16183267496413,,0.0,933.735793114753,123.535718565329
1981,Bolivia,BOL,51.619,2.18822674879911,,0.0,1004.88090289908,32.1336011133424
1980,Bolivia,BOL,51.181,2.21589914551744,,0.0,791.042222940542,47.2416501018426
1979,Bolivia,BOL,50.665,2.2394999953242,,,788.063621883717,19.7197167787999
1978,Bolivia,BOL,50.181,2.25289617002571,,,685.040186702621,10.3556722757192
1977,Bolivia,BOL,49.734,2.25422317473924,,,601.693926632174,8.1072555205041
1976,Bolivia,BOL,49.264,2.24802231080812,,,520.938038709432,4.49401164707214
1975,Bolivia,BOL,48.826,2.24849070467482,,,468.955284157189,7.97674602546867
1974,Bolivia,BOL,48.446,2.2493254448799,,,418.89675225354,62.8360756029239
1973,Bolivia,BOL,47.975,2.23696246839572,,,257.630482126186,31.4860287891619
1972,Bolivia,BOL,47.497,2.22612461597062,,,262.3418990387,6.51154401154364
1971,Bolivia,BOL,47.061,2.21217652524773,,,233.694645723653,3.67461430575034
1970,Bolivia,BOL,46.597,2.19579577236243,,,221.777464606411,3.95550921099771
1969,Bolivia,BOL,46.215,2.18251397639122,,,207.224547843054,2.20974847251321
1968,Bolivia,BOL,45.796,2.16439573965776,,,195.45768716071,5.47062350162302
1967,Bolivia,BOL,45.419,2.14622700807727,,,175.962921253146,11.1999999990001
1966,Bolivia,BOL,45.118,2.12889081112016,,,159.177348397781,6.95187165775404
1965,Bolivia,BOL,44.712,2.11276562439077,,,146.853478067998,2.86028602860271
1964,Bolivia,BOL,44.366,2.10016219047074,,,135.011130248223,10.1818181818181
1963,Bolivia,BOL,44.077,2.0894580522661,,,122.367319911804,-0.70635721455241
1962,Bolivia,BOL,43.791,2.07608983788418,,,116.041518526936,5.87933142225298
1961,Bolivia,BOL,43.4,2.06164083243625,,,108.356340640479,7.56149307183898
1960,Bolivia,BOL,43.1,,,,101.690809617817,11.5331525756196
2022,Brazil,BRA,,0.459583548488331,,,8917.67389796927,9.2801060895687
2021,Brazil,BRA,72.75,0.528590452919416,,,7696.78553127562,8.30165975585676
2020,Brazil,BRA,74.009,0.665176682246802,54.5727996826172,81.34269714,6923.70019715065,3.21176803803379
2019,Brazil,BRA,75.338,0.766107802084815,55.1362991333008,73.91243744,8845.3239312417,3.73297621216894
2018,Brazil,BRA,75.109,0.793768153848091,53.2573509216309,70.4342804,9121.02009249958,3.66485028376724
2017,Brazil,BRA,74.827,0.79226340042227,51.5707092285156,67.47128296,9896.7175109967,3.44637335032672
2016,Brazil,BRA,74.442,0.8112564782781,50.734489440918,60.87253952,8680.73542054827,8.73914352329393
2015,Brazil,BRA,74.332,0.845992601345206,51.3200416564941,58.32795334,8783.21441310718,9.02990102416129
2014,Brazil,BRA,74.306,0.857834828724811,50.1764488220215,54.5510025,12071.4046547485,6.32904015516142
2013,Brazil,BRA,73.918,0.868346150167205,47.0573692321777,51.04000092,12258.5648491717,6.204310666401
2012,Brazil,BRA,73.552,0.900343360601223,45.1775398254395,48.56000137,12327.5155558345,5.40349914037009
2011,Brazil,BRA,73.343,0.928589629509177,43.459831237793,45.68999863,13200.5581661879,6.63644962213085
2010,Brazil,BRA,73.182,0.93941802248079,,40.65000153,11249.2937410718,5.03872690108066
2009,Brazil,BRA,72.948,0.953147864558066,37.0383987426758,39.22000122,8569.90180523381,4.88803479876804
